,Country,Province,Date,Confirmed,Deaths,Recovered
3022,China,Anhui,2020-02-11,860,4,105
3023,China,Anhui,2020-02-12,889,4,127
3024,China,Anhui,2020-02-13,910,5,157
3025,China,Anhui,2020-02-14,934,6,193
3026,China,Anhui,2020-02-15,950,6,221
3027,China,Anhui,2020-02-16,962,6,255
3028,China,Anhui,2020-02-17,973,6,280
3029,China,Anhui,2020-02-18,982,6,361
3030,China,Anhui,2020-02-19,986,6,413
3031,China,Anhui,2020-02-20,987,6,474
3032,China,Anhui,2020-02-21,988,6,539
3033,China,Anhui,2020-02-22,989,6,597
3034,China,Anhui,2020-02-23,989,6,637
3035,China,Anhui,2020-02-24,989,6,663
3036,China,Anhui,2020-02-25,989,6,712
3037,China,Anhui,2020-02-26,989,6,744
3038,China,Anhui,2020-02-27,989,6,792
3039,China,Anhui,2020-02-28,990,6,821
3040,China,Anhui,2020-02-29,990,6,868
3041,China,Anhui,2020-03-01,990,6,873
3042,China,Anhui,2020-03-02,990,6,917
3043,China,Anhui,2020-03-03,990,6,936
3044,China,Anhui,2020-03-04,990,6,956
3045,China,Anhui,2020-03-05,990,6,970
3046,China,Anhui,2020-03-06,990,6,979
3047,China,Anhui,2020-03-07,990,6,979
3048,China,Anhui,2020-03-08,990,6,984
3049,China,Anhui,2020-03-09,990,6,984
3050,China,Anhui,2020-03-10,990,6,984
3051,China,Anhui,2020-03-11,990,6,984
3052,China,Anhui,2020-03-12,990,6,984
3053,China,Anhui,2020-03-13,990,6,984
3054,China,Anhui,2020-03-14,990,6,984
3055,China,Anhui,2020-03-15,990,6,984
3056,China,Anhui,2020-03-16,990,6,984
3057,China,Anhui,2020-03-17,990,6,984
3058,China,Anhui,2020-03-18,990,6,984
3059,China,Anhui,2020-03-19,990,6,984
3060,China,Anhui,2020-03-20,990,6,984
3061,China,Anhui,2020-03-21,990,6,984
3062,China,Anhui,2020-03-22,990,6,984
3063,China,Anhui,2020-03-23,990,6,984
3064,China,Anhui,2020-03-24,990,6,984
3065,China,Anhui,2020-03-25,990,6,984
3066,China,Anhui,2020-03-26,990,6,984
3067,China,Anhui,2020-03-27,990,6,984
3068,China,Anhui,2020-03-28,990,6,984
3069,China,Anhui,2020-03-29,990,6,984
3070,China,Anhui,2020-03-30,990,6,984
3071,China,Anhui,2020-03-31,990,6,984
3072,China,Anhui,2020-04-01,990,6,984
3073,China,Anhui,2020-04-02,990,6,984
3074,China,Anhui,2020-04-03,990,6,984
3075,China,Anhui,2020-04-04,990,6,984
3076,China,Anhui,2020-04-05,990,6,984
3077,China,Anhui,2020-04-06,990,6,984
3078,China,Anhui,2020-04-07,990,6,984
3079,China,Anhui,2020-04-08,990,6,984
3080,China,Anhui,2020-04-09,991,6,984
3081,China,Beijing,2020-01-22,14,0,0
3082,China,Beijing,2020-01-23,22,0,0
3083,China,Beijing,2020-01-24,36,0,1
3084,China,Beijing,2020-01-25,41,0,2
3085,China,Beijing,2020-01-26,68,0,2
3086,China,Beijing,2020-01-27,80,1,2
3087,China,Beijing,2020-01-28,91,1,4
3088,China,Beijing,2020-01-29,111,1,4
3089,China,Beijing,2020-01-30,114,1,4
3090,China,Beijing,2020-01-31,139,1,5
3091,China,Beijing,2020-02-01,168,1,9
3092,China,Beijing,2020-02-02,191,1,9
3093,China,Beijing,2020-02-03,212,1,12
3094,China,Beijing,2020-02-04,228,1,23
3095,China,Beijing,2020-02-05,253,1,24
3096,China,Beijing,2020-02-06,274,1,31
3097,China,Beijing,2020-02-07,297,1,33
3098,China,Beijing,2020-02-08,315,2,34
3099,China,Beijing,2020-02-09,326,2,37
3100,China,Beijing,2020-02-10,337,2,44
3101,China,Beijing,2020-02-11,342,3,48
3102,China,Beijing,2020-02-12,352,3,56
3103,China,Beijing,2020-02-13,366,3,69
3104,China,Beijing,2020-02-14,372,3,80
3105,China,Beijing,2020-02-15,375,4,98
3106,China,Beijing,2020-02-16,380,4,108
3107,China,Beijing,2020-02-17,381,4,114
3108,China,Beijing,2020-02-18,387,4,122
3109,China,Beijing,2020-02-19,393,4,145
3110,China,Beijing,2020-02-20,395,4,153
3111,China,Beijing,2020-02-21,396,4,169
3112,China,Beijing,2020-02-22,399,4,178
3113,China,Beijing,2020-02-23,399,4,189
3114,China,Beijing,2020-02-24,399,4,198
3115,China,Beijing,2020-02-25,400,4,215
3116,China,Beijing,2020-02-26,400,4,235
3117,China,Beijing,2020-02-27,410,5,248
3118,China,Beijing,2020-02-28,410,7,257
3119,China,Beijing,2020-02-29,411,8,271
3120,China,Beijing,2020-03-01,413,8,276
3121,China,Beijing,2020-03-02,414,8,282
3122,China,Beijing,2020-03-03,414,8,288
3123,China,Beijing,2020-03-04,418,8,297
3124,China,Beijing,2020-03-05,418,8,297
3125,China,Beijing,2020-03-06,422,8,299
3126,China,Beijing,2020-03-07,426,8,303
3127,China,Beijing,2020-03-08,428,8,308
3128,China,Beijing,2020-03-09,428,8,315
3129,China,Beijing,2020-03-10,429,8,320
3130,China,Beijing,2020-03-11,435,8,326
3131,China,Beijing,2020-03-12,435,8,334
3132,China,Beijing,2020-03-13,436,8,342
3133,China,Beijing,2020-03-14,437,8,349
3134,China,Beijing,2020-03-15,442,8,353
3135,China,Beijing,2020-03-16,452,8,360
3136,China,Beijing,2020-03-17,456,8,369
3137,China,Beijing,2020-03-18,469,8,378
3138,China,Beijing,2020-03-19,480,8,380
3139,China,Beijing,2020-03-20,491,8,390
3140,China,Beijing,2020-03-21,504,8,396
3141,China,Beijing,2020-03-22,522,8,400
3142,China,Beijing,2020-03-23,537,8,400
3143,China,Beijing,2020-03-24,558,8,401
3144,China,Beijing,2020-03-25,561,8,403
3145,China,Beijing,2020-03-26,566,8,406
3146,China,Beijing,2020-03-27,569,8,408
3147,China,Beijing,2020-03-28,573,8,410
3148,China,Beijing,2020-03-29,577,8,412
3149,China,Beijing,2020-03-30,577,8,415
3150,China,Beijing,2020-03-31,580,8,418
3151,China,Beijing,2020-04-01,580,8,418
3152,China,Beijing,2020-04-02,582,8,424
3153,China,Beijing,2020-04-03,584,8,434
3154,China,Beijing,2020-04-04,585,8,438
3155,China,Beijing,2020-04-05,586,8,441
3156,China,Beijing,2020-04-06,587,8,443
3157,China,Beijing,2020-04-07,587,8,448
3158,China,Beijing,2020-04-08,588,8,455
3159,China,Beijing,2020-04-09,588,8,464
3160,China,Chongqing,2020-01-22,6,0,0
3161,China,Chongqing,2020-01-23,9,0,0
3162,China,Chongqing,2020-01-24,27,0,0
3163,China,Chongqing,2020-01-25,57,0,0
3164,China,Chongqing,2020-01-26,75,0,0
3165,China,Chongqing,2020-01-27,110,0,0
3166,China,Chongqing,2020-01-28,132,0,0
3167,China,Chongqing,2020-01-29,147,0,1
3168,China,Chongqing,2020-01-30,182,0,1
3169,China,Chongqing,2020-01-31,211,0,1
3170,China,Chongqing,2020-02-01,247,1,3
3171,China,Chongqing,2020-02-02,300,2,7
3172,China,Chongqing,2020-02-03,337,2,9
3173,China,Chongqing,2020-02-04,366,2,9
3174,China,Chongqing,2020-02-05,389,2,15
3175,China,Chongqing,2020-02-06,411,2,24
3176,China,Chongqing,2020-02-07,426,2,31
3177,China,Chongqing,2020-02-08,428,2,39
3178,China,Chongqing,2020-02-09,468,2,51
3179,China,Chongqing,2020-02-10,486,2,66
3180,China,Chongqing,2020-02-11,505,3,79
3181,China,Chongqing,2020-02-12,518,3,102
3182,China,Chongqing,2020-02-13,529,4,128
3183,China,Chongqing,2020-02-14,537,5,152
3184,China,Chongqing,2020-02-15,544,5,184
3185,China,Chongqing,2020-02-16,551,5,207
3186,China,Chongqing,2020-02-17,553,5,225
3187,China,Chongqing,2020-02-18,555,5,254
3188,China,Chongqing,2020-02-19,560,5,274
3189,China,Chongqing,2020-02-20,567,6,299
3190,China,Chongqing,2020-02-21,572,6,316
3191,China,Chongqing,2020-02-22,573,6,328
3192,China,Chongqing,2020-02-23,575,6,335
3193,China,Chongqing,2020-02-24,576,6,349
3194,China,Chongqing,2020-02-25,576,6,372
3195,China,Chongqing,2020-02-26,576,6,384
3196,China,Chongqing,2020-02-27,576,6,401
3197,China,Chongqing,2020-02-28,576,6,422
3198,China,Chongqing,2020-02-29,576,6,438
3199,China,Chongqing,2020-03-01,576,6,450
3200,China,Chongqing,2020-03-02,576,6,469
3201,China,Chongqing,2020-03-03,576,6,490
3202,China,Chongqing,2020-03-04,576,6,502
3203,China,Chongqing,2020-03-05,576,6,512
3204,China,Chongqing,2020-03-06,576,6,513
3205,China,Chongqing,2020-03-07,576,6,526
3206,China,Chongqing,2020-03-08,576,6,527
3207,China,Chongqing,2020-03-09,576,6,542
3208,China,Chongqing,2020-03-10,576,6,547
3209,China,Chongqing,2020-03-11,576,6,554
3210,China,Chongqing,2020-03-12,576,6,564
3211,China,Chongqing,2020-03-13,576,6,566
3212,China,Chongqing,2020-03-14,576,6,569
3213,China,Chongqing,2020-03-15,576,6,570
3214,China,Chongqing,2020-03-16,576,6,570
3215,China,Chongqing,2020-03-17,576,6,570
3216,China,Chongqing,2020-03-18,576,6,570
3217,China,Chongqing,2020-03-19,576,6,570
3218,China,Chongqing,2020-03-20,576,6,570
3219,China,Chongqing,2020-03-21,576,6,570
3220,China,Chongqing,2020-03-22,577,6,570
3221,China,Chongqing,2020-03-23,578,6,570
3222,China,Chongqing,2020-03-24,578,6,570
3223,China,Chongqing,2020-03-25,578,6,570
3224,China,Chongqing,2020-03-26,578,6,570
3225,China,Chongqing,2020-03-27,578,6,570
3226,China,Chongqing,2020-03-28,578,6,570
3227,China,Chongqing,2020-03-29,579,6,570
3228,China,Chongqing,2020-03-30,579,6,570
3229,China,Chongqing,2020-03-31,579,6,570
3230,China,Chongqing,2020-04-01,579,6,570
3231,China,Chongqing,2020-04-02,579,6,570
3232,China,Chongqing,2020-04-03,579,6,570
3233,China,Chongqing,2020-04-04,579,6,570
3234,China,Chongqing,2020-04-05,579,6,570
3235,China,Chongqing,2020-04-06,579,6,570
3236,China,Chongqing,2020-04-07,579,6,570
3237,China,Chongqing,2020-04-08,579,6,570
3238,China,Chongqing,2020-04-09,579,6,570
3239,China,Fujian,2020-01-22,1,0,0
3240,China,Fujian,2020-01-23,5,0,0
3241,China,Fujian,2020-01-24,10,0,0
3242,China,Fujian,2020-01-25,18,0,0
3243,China,Fujian,2020-01-26,35,0,0
3244,China,Fujian,2020-01-27,59,0,0
3245,China,Fujian,2020-01-28,80,0,0
3246,China,Fujian,2020-01-29,84,0,0
3247,China,Fujian,2020-01-30,101,0,0
3248,China,Fujian,2020-01-31,120,0,0
3249,China,Fujian,2020-02-01,144,0,0
3250,China,Fujian,2020-02-02,159,0,0
3251,China,Fujian,2020-02-03,179,0,1
3252,China,Fujian,2020-02-04,194,0,3
3253,China,Fujian,2020-02-05,205,0,11
3254,China,Fujian,2020-02-06,215,0,14
3255,China,Fujian,2020-02-07,224,0,20
3256,China,Fujian,2020-02-08,239,0,24
3257,China,Fujian,2020-02-09,250,0,35
3258,China,Fujian,2020-02-10,261,0,39
3259,China,Fujian,2020-02-11,267,0,45
3260,China,Fujian,2020-02-12,272,0,53
3261,China,Fujian,2020-02-13,279,0,57
3262,China,Fujian,2020-02-14,281,0,63
3263,China,Fujian,2020-02-15,285,0,71
3264,China,Fujian,2020-02-16,287,0,82
3265,China,Fujian,2020-02-17,290,0,90
3266,China,Fujian,2020-02-18,292,0,93
3267,China,Fujian,2020-02-19,293,0,112
3268,China,Fujian,2020-02-20,293,1,126
3269,China,Fujian,2020-02-21,293,1,149
3270,China,Fujian,2020-02-22,293,1,162
3271,China,Fujian,2020-02-23,293,1,170
3272,China,Fujian,2020-02-24,293,1,183
3273,China,Fujian,2020-02-25,294,1,199
3274,China,Fujian,2020-02-26,294,1,218
3275,China,Fujian,2020-02-27,296,1,228
3276,China,Fujian,2020-02-28,296,1,235
3277,China,Fujian,2020-02-29,296,1,243
3278,China,Fujian,2020-03-01,296,1,247
3279,China,Fujian,2020-03-02,296,1,255
3280,China,Fujian,2020-03-03,296,1,260
3281,China,Fujian,2020-03-04,296,1,270
3282,China,Fujian,2020-03-05,296,1,277
3283,China,Fujian,2020-03-06,296,1,284
3284,China,Fujian,2020-03-07,296,1,295
3285,China,Fujian,2020-03-08,296,1,295
3286,China,Fujian,2020-03-09,296,1,295
3287,China,Fujian,2020-03-10,296,1,295
3288,China,Fujian,2020-03-11,296,1,295
3289,China,Fujian,2020-03-12,296,1,295
3290,China,Fujian,2020-03-13,296,1,295
3291,China,Fujian,2020-03-14,296,1,295
3292,China,Fujian,2020-03-15,296,1,295
3293,China,Fujian,2020-03-16,296,1,295
3294,China,Fujian,2020-03-17,296,1,295
3295,China,Fujian,2020-03-18,296,1,295
3296,China,Fujian,2020-03-19,296,1,295
3297,China,Fujian,2020-03-20,299,1,295
3298,China,Fujian,2020-03-21,303,1,295
3299,China,Fujian,2020-03-22,313,1,295
3300,China,Fujian,2020-03-23,313,1,295
3301,China,Fujian,2020-03-24,318,1,295
3302,China,Fujian,2020-03-25,322,1,295
3303,China,Fujian,2020-03-26,328,1,295
3304,China,Fujian,2020-03-27,331,1,295
3305,China,Fujian,2020-03-28,337,1,295
3306,China,Fujian,2020-03-29,338,1,295
3307,China,Fujian,2020-03-30,340,1,295
3308,China,Fujian,2020-03-31,343,1,295
3309,China,Fujian,2020-04-01,345,1,298
3310,China,Fujian,2020-04-02,345,1,299
3311,China,Fujian,2020-04-03,349,1,300
3312,China,Fujian,2020-04-04,350,1,301
3313,China,Fujian,2020-04-05,350,1,303
3314,China,Fujian,2020-04-06,350,1,305
3315,China,Fujian,2020-04-07,351,1,305
3316,China,Fujian,2020-04-08,351,1,308
3317,China,Fujian,2020-04-09,351,1,308
3318,China,Gansu,2020-01-22,0,0,0
3319,China,Gansu,2020-01-23,2,0,0
3320,China,Gansu,2020-01-24,2,0,0
3321,China,Gansu,2020-01-25,4,0,0
3322,China,Gansu,2020-01-26,7,0,0
3323,China,Gansu,2020-01-27,14,0,0
3324,China,Gansu,2020-01-28,19,0,0
3325,China,Gansu,2020-01-29,24,0,0
3326,China,Gansu,2020-01-30,26,0,0
3327,China,Gansu,2020-01-31,29,0,0
3328,China,Gansu,2020-02-01,40,0,0
3329,China,Gansu,2020-02-02,51,0,3
3330,China,Gansu,2020-02-03,55,0,3
3331,China,Gansu,2020-02-04,57,0,4
3332,China,Gansu,2020-02-05,62,0,6
3333,China,Gansu,2020-02-06,62,0,6
3334,China,Gansu,2020-02-07,67,0,9
3335,China,Gansu,2020-02-08,79,1,12
3336,China,Gansu,2020-02-09,83,2,16
3337,China,Gansu,2020-02-10,83,2,17
3338,China,Gansu,2020-02-11,86,2,24
3339,China,Gansu,2020-02-12,87,2,31
3340,China,Gansu,2020-02-13,90,2,39
3341,China,Gansu,2020-02-14,90,2,39
3342,China,Gansu,2020-02-15,90,2,49
3343,China,Gansu,2020-02-16,90,2,54
3344,China,Gansu,2020-02-17,91,2,58
3345,China,Gansu,2020-02-18,91,2,62
3346,China,Gansu,2020-02-19,91,2,65
3347,China,Gansu,2020-02-20,91,2,71
3348,China,Gansu,2020-02-21,91,2,76
3349,China,Gansu,2020-02-22,91,2,76
3350,China,Gansu,2020-02-23,91,2,78
3351,China,Gansu,2020-02-24,91,2,80
3352,China,Gansu,2020-02-25,91,2,80
3353,China,Gansu,2020-02-26,91,2,81
3354,China,Gansu,2020-02-27,91,2,81
3355,China,Gansu,2020-02-28,91,2,82
3356,China,Gansu,2020-02-29,91,2,82
3357,China,Gansu,2020-03-01,91,2,84
3358,China,Gansu,2020-03-02,91,2,85
3359,China,Gansu,2020-03-03,91,2,86
3360,China,Gansu,2020-03-04,91,2,87
3361,China,Gansu,2020-03-05,102,2,87
3362,China,Gansu,2020-03-06,119,2,87
3363,China,Gansu,2020-03-07,120,2,87
3364,China,Gansu,2020-03-08,124,2,87
3365,China,Gansu,2020-03-09,124,2,88
3366,China,Gansu,2020-03-10,125,2,88
3367,China,Gansu,2020-03-11,127,2,88
3368,China,Gansu,2020-03-12,127,2,88
3369,China,Gansu,2020-03-13,127,2,88
3370,China,Gansu,2020-03-14,129,2,89
3371,China,Gansu,2020-03-15,133,2,91
3372,China,Gansu,2020-03-16,133,2,91
3373,China,Gansu,2020-03-17,133,2,91
3374,China,Gansu,2020-03-18,133,2,91
3375,China,Gansu,2020-03-19,134,2,91
3376,China,Gansu,2020-03-20,134,2,98
3377,China,Gansu,2020-03-21,134,2,113
3378,China,Gansu,2020-03-22,136,2,114
3379,China,Gansu,2020-03-23,136,2,114
3380,China,Gansu,2020-03-24,136,2,119
3381,China,Gansu,2020-03-25,136,2,119
3382,China,Gansu,2020-03-26,136,2,121
3383,China,Gansu,2020-03-27,136,2,123
3384,China,Gansu,2020-03-28,136,2,125
3385,China,Gansu,2020-03-29,138,2,125
3386,China,Gansu,2020-03-30,138,2,125
3387,China,Gansu,2020-03-31,138,2,125
3388,China,Gansu,2020-04-01,138,2,127
3389,China,Gansu,2020-04-02,138,2,127
3390,China,Gansu,2020-04-03,138,2,127
3391,China,Gansu,2020-04-04,138,2,131
3392,China,Gansu,2020-04-05,138,2,131
3393,China,Gansu,2020-04-06,139,2,132
3394,China,Gansu,2020-04-07,139,2,132
3395,China,Gansu,2020-04-08,139,2,133
3396,China,Gansu,2020-04-09,139,2,135
3397,China,Guangdong,2020-01-22,26,0,0
3398,China,Guangdong,2020-01-23,32,0,2
3399,China,Guangdong,2020-01-24,53,0,2
3400,China,Guangdong,2020-01-25,78,0,2
3401,China,Guangdong,2020-01-26,111,0,2
3402,China,Guangdong,2020-01-27,151,0,4
3403,China,Guangdong,2020-01-28,207,0,4
3404,China,Guangdong,2020-01-29,277,0,5
3405,China,Guangdong,2020-01-30,354,0,10
3406,China,Guangdong,2020-01-31,436,0,11
3407,China,Guangdong,2020-02-01,535,0,14
3408,China,Guangdong,2020-02-02,632,0,15
3409,China,Guangdong,2020-02-03,725,0,21
3410,China,Guangdong,2020-02-04,813,0,30
3411,China,Guangdong,2020-02-05,895,0,49
3412,China,Guangdong,2020-02-06,970,0,69
3413,China,Guangdong,2020-02-07,1034,1,88
3414,China,Guangdong,2020-02-08,1095,1,112
3415,China,Guangdong,2020-02-09,1131,1,141
3416,China,Guangdong,2020-02-10,1159,1,167
3417,China,Guangdong,2020-02-11,1177,1,212
3418,China,Guangdong,2020-02-12,1219,1,275
3419,China,Guangdong,2020-02-13,1241,2,314
3420,China,Guangdong,2020-02-14,1261,2,362
3421,China,Guangdong,2020-02-15,1294,2,410
3422,China,Guangdong,2020-02-16,1316,2,465
3423,China,Guangdong,2020-02-17,1322,4,524
3424,China,Guangdong,2020-02-18,1328,4,565
3425,China,Guangdong,2020-02-19,1331,5,606
3426,China,Guangdong,2020-02-20,1332,5,642
3427,China,Guangdong,2020-02-21,1333,5,690
3428,China,Guangdong,2020-02-22,1339,5,728
3429,China,Guangdong,2020-02-23,1342,6,755
3430,China,Guangdong,2020-02-24,1345,6,786
3431,China,Guangdong,2020-02-25,1347,7,822
3432,China,Guangdong,2020-02-26,1347,7,851
3433,China,Guangdong,2020-02-27,1347,7,890
3434,China,Guangdong,2020-02-28,1348,7,935
3435,China,Guangdong,2020-02-29,1349,7,983
3436,China,Guangdong,2020-03-01,1349,7,1016
3437,China,Guangdong,2020-03-02,1350,7,1059
3438,China,Guangdong,2020-03-03,1350,7,1101
3439,China,Guangdong,2020-03-04,1350,7,1133
3440,China,Guangdong,2020-03-05,1351,7,1181
3441,China,Guangdong,2020-03-06,1352,7,1216
3442,China,Guangdong,2020-03-07,1352,7,1237
3443,China,Guangdong,2020-03-08,1352,7,1256
3444,China,Guangdong,2020-03-09,1352,8,1260
3445,China,Guangdong,2020-03-10,1353,8,1274
3446,China,Guangdong,2020-03-11,1356,8,1282
3447,China,Guangdong,2020-03-12,1356,8,1289
3448,China,Guangdong,2020-03-13,1356,8,1296
3449,China,Guangdong,2020-03-14,1356,8,1299
3450,China,Guangdong,2020-03-15,1360,8,1304
3451,China,Guangdong,2020-03-16,1361,8,1306
3452,China,Guangdong,2020-03-17,1364,8,1307
3453,China,Guangdong,2020-03-18,1370,8,1313
3454,China,Guangdong,2020-03-19,1378,8,1318
3455,China,Guangdong,2020-03-20,1395,8,1323
3456,China,Guangdong,2020-03-21,1400,8,1325
3457,China,Guangdong,2020-03-22,1413,8,1329
3458,China,Guangdong,2020-03-23,1415,8,1332
3459,China,Guangdong,2020-03-24,1428,8,1333
3460,China,Guangdong,2020-03-25,1433,8,1336
3461,China,Guangdong,2020-03-26,1448,8,1336
3462,China,Guangdong,2020-03-27,1456,8,1337
3463,China,Guangdong,2020-03-28,1467,8,1341
3464,China,Guangdong,2020-03-29,1475,8,1349
3465,China,Guangdong,2020-03-30,1484,8,1351
3466,China,Guangdong,2020-03-31,1494,8,1356
3467,China,Guangdong,2020-04-01,1501,8,1357
3468,China,Guangdong,2020-04-02,1507,8,1365
3469,China,Guangdong,2020-04-03,1514,8,1368
3470,China,Guangdong,2020-04-04,1516,8,1378
3471,China,Guangdong,2020-04-05,1524,8,1387
3472,China,Guangdong,2020-04-06,1532,8,1395
3473,China,Guangdong,2020-04-07,1533,8,1401
3474,China,Guangdong,2020-04-08,1536,8,1411
3475,China,Guangdong,2020-04-09,1539,8,1423
3476,China,Guangxi,2020-01-22,2,0,0
3477,China,Guangxi,2020-01-23,5,0,0
3478,China,Guangxi,2020-01-24,23,0,0
3479,China,Guangxi,2020-01-25,23,0,0
3480,China,Guangxi,2020-01-26,36,0,0
3481,China,Guangxi,2020-01-27,46,0,0
3482,China,Guangxi,2020-01-28,51,0,2
3483,China,Guangxi,2020-01-29,58,0,2
3484,China,Guangxi,2020-01-30,78,0,2
3485,China,Guangxi,2020-01-31,87,0,2
3486,China,Guangxi,2020-02-01,100,0,2
3487,China,Guangxi,2020-02-02,111,0,2
3488,China,Guangxi,2020-02-03,127,0,7
3489,China,Guangxi,2020-02-04,139,0,10
3490,China,Guangxi,2020-02-05,150,0,13
3491,China,Guangxi,2020-02-06,168,0,14
3492,China,Guangxi,2020-02-07,172,0,17
3493,China,Guangxi,2020-02-08,183,0,17
3494,China,Guangxi,2020-02-09,195,1,18
3495,China,Guangxi,2020-02-10,210,1,24
3496,China,Guangxi,2020-02-11,215,1,33
3497,China,Guangxi,2020-02-12,222,1,32
3498,China,Guangxi,2020-02-13,222,2,33
3499,China,Guangxi,2020-02-14,226,2,36
3500,China,Guangxi,2020-02-15,235,2,44
3501,China,Guangxi,2020-02-16,237,2,49
3502,China,Guangxi,2020-02-17,238,2,53
3503,China,Guangxi,2020-02-18,242,2,69
3504,China,Guangxi,2020-02-19,244,2,86
3505,China,Guangxi,2020-02-20,245,2,90
3506,China,Guangxi,2020-02-21,246,2,97
3507,China,Guangxi,2020-02-22,249,2,104
3508,China,Guangxi,2020-02-23,249,2,106
3509,China,Guangxi,2020-02-24,251,2,112
3510,China,Guangxi,2020-02-25,252,2,134
3511,China,Guangxi,2020-02-26,252,2,147
3512,China,Guangxi,2020-02-27,252,2,161
3513,China,Guangxi,2020-02-28,252,2,168
3514,China,Guangxi,2020-02-29,252,2,176
3515,China,Guangxi,2020-03-01,252,2,181
3516,China,Guangxi,2020-03-02,252,2,192
3517,China,Guangxi,2020-03-03,252,2,202
3518,China,Guangxi,2020-03-04,252,2,210
3519,China,Guangxi,2020-03-05,252,2,214
3520,China,Guangxi,2020-03-06,252,2,217
3521,China,Guangxi,2020-03-07,252,2,218
3522,China,Guangxi,2020-03-08,252,2,223
3523,China,Guangxi,2020-03-09,252,2,230
3524,China,Guangxi,2020-03-10,252,2,234
3525,China,Guangxi,2020-03-11,252,2,238
3526,China,Guangxi,2020-03-12,252,2,241
3527,China,Guangxi,2020-03-13,252,2,243
3528,China,Guangxi,2020-03-14,252,2,243
3529,China,Guangxi,2020-03-15,252,2,243
3530,China,Guangxi,2020-03-16,252,2,248
3531,China,Guangxi,2020-03-17,253,2,248
3532,China,Guangxi,2020-03-18,253,2,250
3533,China,Guangxi,2020-03-19,253,2,250
3534,China,Guangxi,2020-03-20,254,2,250
3535,China,Guangxi,2020-03-21,254,2,250
3536,China,Guangxi,2020-03-22,254,2,250
3537,China,Guangxi,2020-03-23,254,2,250
3538,China,Guangxi,2020-03-24,254,2,250
3539,China,Guangxi,2020-03-25,254,2,250
3540,China,Guangxi,2020-03-26,254,2,250
3541,China,Guangxi,2020-03-27,254,2,250
3542,China,Guangxi,2020-03-28,254,2,250
3543,China,Guangxi,2020-03-29,254,2,250
3544,China,Guangxi,2020-03-30,254,2,250
3545,China,Guangxi,2020-03-31,254,2,250
3546,China,Guangxi,2020-04-01,254,2,250
3547,China,Guangxi,2020-04-02,254,2,252
3548,China,Guangxi,2020-04-03,254,2,252
3549,China,Guangxi,2020-04-04,254,2,252
3550,China,Guangxi,2020-04-05,254,2,252
3551,China,Guangxi,2020-04-06,254,2,252
3552,China,Guangxi,2020-04-07,254,2,252
3553,China,Guangxi,2020-04-08,254,2,252
3554,China,Guangxi,2020-04-09,254,2,252
3555,China,Guizhou,2020-01-22,1,0,0
3556,China,Guizhou,2020-01-23,3,0,0
3557,China,Guizhou,2020-01-24,3,0,0
3558,China,Guizhou,2020-01-25,4,0,0
3559,China,Guizhou,2020-01-26,5,0,0
3560,China,Guizhou,2020-01-27,7,0,0
3561,China,Guizhou,2020-01-28,9,0,0
3562,China,Guizhou,2020-01-29,9,0,1
3563,China,Guizhou,2020-01-30,12,0,1
3564,China,Guizhou,2020-01-31,29,0,2
3565,China,Guizhou,2020-02-01,29,0,2
3566,China,Guizhou,2020-02-02,38,0,2
3567,China,Guizhou,2020-02-03,46,0,2
3568,China,Guizhou,2020-02-04,58,0,2
3569,China,Guizhou,2020-02-05,64,1,9
3570,China,Guizhou,2020-02-06,71,1,6
3571,China,Guizhou,2020-02-07,81,1,6
3572,China,Guizhou,2020-02-08,89,1,7
3573,China,Guizhou,2020-02-09,99,1,7
3574,China,Guizhou,2020-02-10,109,1,10
3575,China,Guizhou,2020-02-11,127,1,17
3576,China,Guizhou,2020-02-12,133,1,18
3577,China,Guizhou,2020-02-13,135,1,27
3578,China,Guizhou,2020-02-14,140,1,28
3579,China,Guizhou,2020-02-15,143,1,41
3580,China,Guizhou,2020-02-16,144,1,46
3581,China,Guizhou,2020-02-17,146,1,57
3582,China,Guizhou,2020-02-18,146,2,66
3583,China,Guizhou,2020-02-19,146,2,70
3584,China,Guizhou,2020-02-20,146,2,72
3585,China,Guizhou,2020-02-21,146,2,77
3586,China,Guizhou,2020-02-22,146,2,90
3587,China,Guizhou,2020-02-23,146,2,102
3588,China,Guizhou,2020-02-24,146,2,102
3589,China,Guizhou,2020-02-25,146,2,104
3590,China,Guizhou,2020-02-26,146,2,104
3591,China,Guizhou,2020-02-27,146,2,112
3592,China,Guizhou,2020-02-28,146,2,112
3593,China,Guizhou,2020-02-29,146,2,112
3594,China,Guizhou,2020-03-01,146,2,112
3595,China,Guizhou,2020-03-02,146,2,114
3596,China,Guizhou,2020-03-03,146,2,114
3597,China,Guizhou,2020-03-04,146,2,114
3598,China,Guizhou,2020-03-05,146,2,114
3599,China,Guizhou,2020-03-06,146,2,114
3600,China,Guizhou,2020-03-07,146,2,115
3601,China,Guizhou,2020-03-08,146,2,117
3602,China,Guizhou,2020-03-09,146,2,123
3603,China,Guizhou,2020-03-10,146,2,129
3604,China,Guizhou,2020-03-11,146,2,133
3605,China,Guizhou,2020-03-12,146,2,137
3606,China,Guizhou,2020-03-13,146,2,140
3607,China,Guizhou,2020-03-14,146,2,143
3608,China,Guizhou,2020-03-15,146,2,143
3609,China,Guizhou,2020-03-16,146,2,144
3610,China,Guizhou,2020-03-17,147,2,144
3611,China,Guizhou,2020-03-18,146,2,144
